   8.2119912e+01   2.0172978e+02   6.8121176e+01   9.8489888e+00   1.9572501e+02
   1.0200634e+02   1.4695974e+02   7.5207561e+01   7.4562772e+00   2.0109947e+02
   1.0262156e+02   1.4548741e+02   6.8435318e+01   7.0957667e+00   2.0129102e+02
   1.0202103e+02   2.0649024e+02   7.3991519e+01   6.3040962e+00   5.4019271e+01
   9.5698530e+01   1.9807263e+02   6.7584150e+01   6.0534609e+00   1.8118520e+01
   8.2702330e+01   1.9947956e+02   6.8437443e+01   8.2735395e+00   1.9822531e+02
   1.0127067e+02   2.0140701e+02   7.5353238e+01   9.4155868e+00   5.4597020e+01
   1.0183108e+02   1.4974185e+02   7.1808275e+01   1.0272516e+01   1.9784914e+02
   9.6995868e+01   1.5003901e+02   6.6905364e+01   1.4661996e+00   1.9699011e+02
   9.9193221e+01   2.0517269e+02   6.7579798e+01   1.5727320e+01   1.9888816e+01
   9.8028427e+01   1.9740562e+02   6.7304075e+01   1.3978909e+01   5.2931770e+01
   1.0333335e+02   2.0586407e+02   7.1726490e+01   8.7303255e+00   5.5275487e+01
   9.6446234e+01   1.9677695e+02   6.9123910e+01   1.1860433e+01   4.7696613e+01
   9.9157867e+01   2.0561721e+02   6.5930061e+01   1.1665393e+01   5.0299207e+01
   9.9017753e+01   1.9905691e+02   6.9228569e+01   1.1119141e+01   4.5281596e+01
   1.0461523e+02   1.9354434e+02   6.8371809e+01   6.1243146e+00   2.0169404e+01
   9.8710798e+01   2.0307732e+02   7.0105873e+01   9.1980316e+00   2.4721620e+01
   9.6546320e+01   1.4824655e+02   6.9928900e+01   1.3049810e+01   1.9953870e+02
   9.7362763e+01   2.0082867e+02   6.2423596e+01   8.7414723e+00   1.9588162e+01
   7.6115638e+01   2.0472737e+02   7.3704478e+01   9.4768441e+00   2.0000895e+02
   9.8093741e+01   1.9776620e+02   6.7043260e+01   9.2751456e+00   4.4023276e+01
   1.0575248e+02   1.9719987e+02   6.8113625e+01   7.3935480e+00   5.1735367e+01
   9.8594039e+01   2.0102795e+02   7.5320518e+01   1.1775659e+01   4.6447785e+01
   8.1462248e+01   2.0114507e+02   7.1039918e+01   3.2351080e+00   1.9576743e+02
   1.0020921e+02   1.9814263e+02   7.1114126e+01   8.3888576e+00   2.4460642e+01
   1.0057383e+02   1.5370415e+02   6.8782169e+01   1.3333874e+01   1.9089344e+02
   9.7743384e+01   1.9854544e+02   7.1939102e+01   1.2908795e+01   1.6498975e+01
   1.0480695e+02   1.4983109e+02   7.2841096e+01   1.7204312e+01   2.0086760e+02
   9.9037118e+01   1.9657720e+02   7.0412783e+01   1.1422614e+01   2.1091880e+01
   1.0009307e+02   2.0058188e+02   7.0808417e+01   9.7663273e+00   4.8112596e+01
   9.9105998e+01   1.9910910e+02   6.4335721e+01   1.2305626e+01   4.6556419e+01
   1.0165782e+02   1.5484168e+02   7.2749389e+01   1.5851919e+01   1.9299536e+02
   7.7740384e+01   2.0217630e+02   7.5595594e+01   1.9393847e+01   2.0397142e+02
   9.6744516e+01   1.4912949e+02   7.1564719e+01   9.7472166e+00   1.9436553e+02
   1.0635332e+02   2.0643715e+02   7.5126743e+01   1.3377957e+01   2.1540170e+01
   9.8926302e+01   2.0398729e+02   6.9354431e+01   9.4829433e+00   4.8848724e+01
   8.0661190e+01   2.0398691e+02   6.6637805e+01   9.2949731e+00   2.0340059e+02
   9.8329568e+01   2.0044767e+02   7.1629701e+01   7.3887171e+00   1.1505201e+01
   9.5956704e+01   1.9643326e+02   7.2836472e+01   1.3140915e+01   4.7547187e+01
   9.6445555e+01   2.0094590e+02   7.2784480e+01   6.2709040e+00   4.5162092e+01
   7.9510260e+01   1.9990001e+02   6.6288239e+01   8.2212054e+00   1.9790513e+02
   9.3823827e+01   2.0214581e+02   7.1630150e+01   8.5451210e+00   4.7185028e+01
   8.2071109e+01   1.9390129e+02   6.4142316e+01   1.0703214e+01   2.0588067e+02
   9.7662461e+01   1.9518964e+02   7.0751641e+01   9.1875293e+00   1.8349346e+01
   1.0184898e+02   1.9492828e+02   7.2710532e+01   5.2537458e+00   5.0740525e+01
   9.6562532e+01   1.9648999e+02   6.8671879e+01   7.7325084e+00   2.9940958e+01
   8.2300519e+01   1.9698927e+02   6.5592789e+01   1.1851125e+01   2.0184998e+02
   1.0305694e+02   1.9719321e+02   7.5371626e+01   9.2901433e+00   2.5316115e+01
   9.6976415e+01   1.9531365e+02   6.9943292e+01   9.7396746e+00   2.4742074e+01
   1.0353476e+02   1.4869638e+02   6.8997969e+01   8.2727664e+00   2.0072933e+02
   1.0268601e+02   2.0180427e+02   6.9210903e+01   1.0808563e+01   2.1938054e+01
   7.9904432e+01   1.9950415e+02   7.1251618e+01   1.4803127e+01   2.0270376e+02
   1.0120301e+02   2.0040083e+02   7.1425584e+01   1.0783550e+01   1.9101032e+01
   1.0884481e+02   1.9788873e+02   7.3013569e+01   9.1633399e+00   4.2314705e+01
   1.0277033e+02   1.9904937e+02   6.7758740e+01   1.3420230e+01   2.2086197e+01
   1.0243445e+02   1.5049577e+02   6.8720059e+01   7.0529491e+00   1.9762619e+02
   9.7138685e+01   1.9505427e+02   7.5236101e+01   7.0345843e+00   4.9120589e+01
   8.0234409e+01   2.0128247e+02   7.3460723e+01   7.6437444e+00   2.0078163e+02
   8.2557174e+01   1.9855527e+02   7.3219156e+01   6.1799666e+00   2.0185822e+02
   9.8407547e+01   2.0544426e+02   7.5465658e+01   6.5085527e+00   5.3063957e+01
   8.4235603e+01   2.0363932e+02   7.2278651e+01   1.1814627e+01   2.0384749e+02
   7.7906670e+01   1.9785565e+02   7.2010784e+01   9.8401172e+00   2.0227196e+02
   1.0462715e+02   1.9851836e+02   7.1275058e+01   7.6629350e+00   5.3460676e+01
   9.7907304e+01   1.9451484e+02   6.9822946e+01   1.3131134e+01   2.0913176e+01
   1.0053617e+02   1.9680784e+02   7.0267416e+01   1.1178440e+01   5.2494807e+01
   9.8402897e+01   1.9535254e+02   7.1123040e+01   6.3609492e+00   1.6670121e+01
   8.3831173e+01   1.9915945e+02   6.4036019e+01   1.0234378e+01   2.0050131e+02
   8.2515894e+01   2.0299799e+02   6.6534882e+01   9.2815885e+00   2.0210360e+02
   1.0177386e+02   2.0503608e+02   6.7329033e+01   1.3841789e+01   4.5640440e+01
   1.0036780e+02   2.0476729e+02   7.3056226e+01   1.0469941e+01   4.9010316e+01
   1.0201481e+02   1.9750758e+02   7.4318572e+01   8.7222101e+00   2.1517404e+01
   1.0453657e+02   2.0542711e+02   7.4188014e+01   1.0551450e+01   4.6099921e+01
   1.0858785e+02   2.0511073e+02   7.0761889e+01   1.0829807e+01   4.5511252e+01
   9.6963574e+01   1.9978921e+02   7.1194519e+01   1.0686643e+01   5.0348493e+01
   9.5563574e+01   1.4598115e+02   7.3331350e+01   1.1802333e+01   1.9521368e+02
   1.0010893e+02   1.4882869e+02   6.3427175e+01   8.6065181e+00   1.9930686e+02
   9.5864835e+01   2.0123296e+02   7.1735419e+01   6.9010343e+00   5.2555178e+01
   9.6342845e+01   1.5442217e+02   6.9646137e+01   1.0278072e+01   1.9468489e+02
   1.0021727e+02   1.9899761e+02   7.0530615e+01   1.0078593e+01   2.0094980e+01
   8.2968311e+01   2.0069990e+02   7.0250225e+01   1.2318838e+01   2.0085837e+02
   1.0123745e+02   1.5098854e+02   6.8475626e+01   1.4971155e+01   2.0051671e+02
   9.5440992e+01   1.5016208e+02   6.8465176e+01   8.9056703e+00   1.9671744e+02
   1.0139185e+02   2.0055644e+02   7.4357829e+01   1.2533653e+01   2.0557190e+01
   9.1604213e+01   1.5816630e+02   7.3872398e+01   7.3600088e+00   2.0160292e+02
   9.8280194e+01   1.9588892e+02   7.3164977e+01   9.1092973e+00   4.5952753e+01
   9.9906346e+01   2.0068302e+02   7.1128239e+01   6.4213225e+00   1.6969676e+01
   9.6014217e+01   1.4519161e+02   7.0502524e+01   1.2625709e+01   2.0320447e+02
   1.0553238e+02   1.9703681e+02   6.7527659e+01   5.0690471e+00   2.0200793e+01
   1.0478056e+02   1.9675745e+02   7.3504467e+01   3.8538261e+00   1.9776830e+01
   7.7102993e+01   2.0139551e+02   6.9288911e+01   7.9547487e+00   2.0272782e+02
   1.0304865e+02   1.9881006e+02   7.0649065e+01   9.6640190e+00   1.3713968e+01
   7.6402807e+01   2.0000380e+02   6.4458079e+01   9.1881822e+00   2.0092019e+02
   1.0168203e+02   1.4905634e+02   7.1295713e+01   7.1673476e+00   1.9561017e+02
   9.1554255e+01   1.4918166e+02   6.6558848e+01   1.1166860e+01   1.9969748e+02
   9.7198299e+01   2.0387368e+02   6.9631902e+01   1.3768700e+01   5.2474313e+01
   7.8802121e+01   1.9999264e+02   6.6914119e+01   1.3470279e+01   1.9987892e+02
   7.9440719e+01   1.9763500e+02   7.1850090e+01   1.1371581e+01   1.9814736e+02
   1.0600698e+02   1.4799927e+02   6.9571214e+01   1.6630862e+01   1.9217533e+02
   1.0148543e+02   2.0486290e+02   7.0051440e+01   1.3264393e+01   1.7100445e+01
   7.6668325e+01   1.9951292e+02   7.1425876e+01   1.1581126e+01   1.9752427e+02
   8.2339690e+01   2.0691494e+02   7.0710592e+01   6.5777438e+00   2.0457543e+02
   1.0013407e+02   2.0141937e+02   6.9132151e+01   1.3999960e+01   1.6648602e+01
   7.6998807e+01   1.9423194e+02   6.5835477e+01   1.0084092e+01   2.0444502e+02
   7.9276565e+01   1.9958227e+02   6.7178285e+01   8.3300685e+00   1.9784976e+02
   9.3885746e+01   1.9934842e+02   6.9494242e+01   5.8150345e+00   2.5966851e+01
   9.5140768e+01   2.0140024e+02   7.1086480e+01   6.9013332e+00   2.3279297e+01
   9.4196219e+01   1.4734124e+02   6.5534132e+01   1.1249675e+01   1.9605311e+02
   1.0299628e+02   1.9800464e+02   6.7897309e+01   9.3863772e+00   4.7707592e+01
   7.5379000e+01   1.9450722e+02   7.0446552e+01   9.3600466e+00   2.0107807e+02
   9.6389011e+01   2.0019201e+02   6.8864450e+01   1.2152896e+01   2.0866144e+01
   1.0281074e+02   1.9751633e+02   6.6888987e+01   8.6824266e+00   2.0329913e+01
   7.8076355e+01   1.9767682e+02   6.8091828e+01   7.8061080e+00   1.9858735e+02
   1.0160705e+02   2.0027570e+02   7.2356517e+01   1.1666725e+01   5.5233608e+01
   1.0415942e+02   2.0019891e+02   6.5789682e+01   2.5993432e+00   5.3698391e+01
   1.0591551e+02   1.9386328e+02   6.7606456e+01   1.2442201e+01   1.5709011e+01
   7.9253013e+01   1.9830900e+02   6.4491510e+01   1.0095832e+01   1.9893422e+02
   9.9568047e+01   1.4981138e+02   6.7267852e+01   1.2115053e+01   2.0343432e+02
   1.0315860e+02   1.4610840e+02   7.3376032e+01   9.4513635e+00   2.0042854e+02
   1.0189250e+02   2.0435281e+02   6.2848737e+01   1.6834305e+01   5.1392045e+01
   1.0167630e+02   1.9943104e+02   6.7436895e+01   9.5964720e+00   6.0521175e+01
   8.0056363e+01   1.9237214e+02   7.7416947e+01   1.0913190e+01   2.0206833e+02
   9.6544594e+01   2.0007948e+02   6.7679574e+01   4.9356002e+00   2.5377879e+01
   7.6680917e+01   2.0335444e+02   6.9201061e+01   1.1643041e+01   1.9366138e+02
   8.1922015e+01   2.0583279e+02   6.8962062e+01   1.0398743e+01   1.9653655e+02
   9.7822105e+01   2.0051564e+02   7.3029344e+01   6.1031281e+00   4.5467165e+01
   1.0054280e+02   1.4743782e+02   6.6803432e+01   1.3734347e+01   1.9924460e+02
   1.0583802e+02   1.9939218e+02   7.7873659e+01   1.2849951e+01   2.7652630e+01
   1.0422394e+02   1.4897915e+02   6.9454108e+01   5.7080218e+00   2.0440212e+02
   9.7559052e+01   1.9815365e+02   6.3462672e+01   2.2137774e-01   2.4405273e+01
   1.0066764e+02   2.0318429e+02   6.9969071e+01   4.5857816e+00   5.7070459e+01
   1.0179039e+02   1.5142572e+02   7.0633915e+01   1.5598931e+01   2.0210015e+02
   1.0461043e+02   1.5248386e+02   7.1501385e+01   1.2275757e+00   1.9557662e+02
   7.7983969e+01   1.9799407e+02   6.8104774e+01   8.7633220e+00   1.9535284e+02
   1.0125104e+02   1.9857966e+02   6.5881237e+01   1.2341170e+01   4.6645171e+01
   9.4348757e+01   1.9490307e+02   7.2219159e+01   1.5269980e+01   4.8636107e+01
   7.9489070e+01   2.0076262e+02   6.9526932e+01   1.3034676e+01   2.0211561e+02
   7.8105733e+01   1.9362512e+02   7.3494491e+01   1.4822320e+01   1.9356528e+02
   7.6688119e+01   2.0005412e+02   6.7951388e+01   1.0168453e+01   1.9789400e+02
   9.5499985e+01   1.4763755e+02   6.5869323e+01   1.2100021e+01   1.9778561e+02
   1.0365961e+02   1.9941747e+02   7.5536462e+01   9.2996057e+00   1.8396995e+01
   1.0191357e+02   2.0252314e+02   6.8503637e+01   1.3461929e+01   1.9163936e+01
   1.0041420e+02   1.5684223e+02   6.7831551e+01   1.8011114e+01   1.9698808e+02
   9.6427294e+01   1.9531668e+02   7.1191686e+01   1.1720871e+01   1.4107000e+01
   1.0195555e+02   1.9827328e+02   6.8756304e+01   1.2792944e+01   4.6980582e+01
   1.0019950e+02   2.0313220e+02   7.2078758e+01   7.4639869e+00   5.1230964e+01
   9.8385706e+01   1.5114304e+02   7.0788670e+01   1.4717360e+01   1.9769508e+02
   9.2036738e+01   1.9523528e+02   6.6614260e+01   8.2710449e+00   4.3469781e+01
   8.1371540e+01   2.0008622e+02   7.0820255e+01   7.6296121e+00   1.9252628e+02
   1.0085217e+02   2.0453494e+02   7.1684785e+01   1.4689697e+01   1.9511794e+01
   9.8626182e+01   2.0041193e+02   7.3204458e+01   1.3847057e+01   1.4540896e+01
   1.0058066e+02   2.0157694e+02   7.4906698e+01   1.1889409e+01   1.8767724e+01
   1.0418301e+02   2.0374395e+02   6.1717921e+01   1.2291726e+01   1.5162985e+01
   9.3860929e+01   2.0045365e+02   6.9485097e+01   8.4411807e+00   1.8126754e+01
   1.0365071e+02   1.9902352e+02   6.7765025e+01   1.0161634e+01   4.3706864e+01
   9.8601777e+01   1.9905939e+02   6.8379630e+01   9.0367632e+00   1.8301566e+01
   7.7486708e+01   2.0270958e+02   6.8389113e+01   4.6341000e+00   1.9880885e+02
   7.7799484e+01   2.0353573e+02   7.2855808e+01   9.8271915e+00   2.0685051e+02
   8.2028848e+01   2.0324189e+02   7.4099424e+01   1.0556411e+01   1.9714131e+02
   9.6687371e+01   1.4740739e+02   6.8337872e+01   1.3230444e+01   1.9942603e+02
   1.0162803e+02   2.0856432e+02   7.2273401e+01   5.2197200e+00   1.8238947e+01
   1.0113578e+02   1.5669883e+02   7.1513007e+01   1.1337046e+01   2.0035290e+02
   9.5886167e+01   1.4601924e+02   7.0662888e+01   9.2183714e+00   2.0201102e+02
   1.0147112e+02   1.9895730e+02   7.0363504e+01   1.0182818e+01   2.4416485e+01
   9.4904265e+01   1.9571324e+02   6.9283393e+01   1.0617635e+01   4.8248156e+01
   1.0027248e+02   2.0365759e+02   7.1831174e+01   9.5059919e+00   2.2520758e+01
   1.0155819e+02   2.0631670e+02   7.0827777e+01   8.3573725e+00   4.6800458e+01
   8.1982625e+01   1.9546824e+02   6.3083036e+01   1.1139831e+01   2.0168916e+02
   1.0191713e+02   2.0831190e+02   6.9775286e+01   1.5088498e+01   5.4473921e+01
   8.0336724e+01   1.9751104e+02   7.1017956e+01   5.8277333e+00   1.9708506e+02
   7.5693690e+01   1.9352437e+02   7.0056167e+01   1.0146729e+01   2.0122276e+02
   9.8384558e+01   1.9733235e+02   7.0498941e+01   1.1659598e+01   1.7998034e+01
   9.8862349e+01   2.0381705e+02   7.2502663e+01   1.2013528e+01   1.9468199e+01
   9.6540270e+01   2.0394588e+02   7.0652337e+01   1.0347328e+01   3.0305113e+01
   9.4156530e+01   2.0387544e+02   6.5815791e+01   1.3050069e+01   4.3531145e+01
   7.9433543e+01   2.0658314e+02   6.9742438e+01   1.0994513e+01   2.0464824e+02
   9.7520612e+01   1.9662290e+02   6.2823359e+01   1.3189986e+01   4.3175767e+01
   9.8919698e+01   1.9864405e+02   7.0807669e+01   1.4622346e+01   1.9290299e+01
   9.7803089e+01   2.0336281e+02   7.2859884e+01   9.9907766e+00   5.0999617e+01
   7.7445486e+01   1.9610860e+02   6.9315708e+01   1.1859664e+01   2.0287269e+02
   1.0149929e+02   1.4857837e+02   6.5309710e+01   9.6154296e+00   1.9993888e+02
   8.2724737e+01   2.0142291e+02   6.8856667e+01   1.2817195e+01   2.0029766e+02
   7.6733788e+01   2.0244907e+02   7.1935286e+01   1.0547712e+01   2.0255595e+02
   9.8081550e+01   2.0022405e+02   7.0394205e+01   7.1852908e+00   2.0958113e+01
   8.0867757e+01   2.0249762e+02   6.9251589e+01   1.0370412e+01   1.9819158e+02
   9.3181834e+01   2.0341318e+02   7.1739504e+01   9.5872282e+00   2.1939960e+01
   9.5183257e+01   2.0115434e+02   6.6378377e+01   1.1736199e+01   2.1174249e+01
   9.9489551e+01   2.0066067e+02   7.1619630e+01   1.1958830e+01   2.3074900e+01
   8.1095668e+01   2.0016540e+02   6.5126209e+01   8.8519252e+00   1.9757748e+02
   9.8378788e+01   1.9513613e+02   6.8954771e+01   1.2048635e+01   4.8575756e+01
   9.6738693e+01   1.5127807e+02   6.7419959e+01   8.5586439e+00   2.0326975e+02
   8.1851694e+01   1.9479836e+02   7.0332130e+01   1.1291748e+01   1.9714340e+02
   1.0259506e+02   2.0070555e+02   6.8877087e+01   1.2860554e+01   2.3577984e+01
   9.5108623e+01   2.0648148e+02   7.6063482e+01   1.1709480e+01   4.7747808e+01
   1.0581493e+02   2.0197434e+02   7.0847931e+01   1.2770040e+01   5.0817833e+01
   7.3763171e+01   2.0107175e+02   6.5914939e+01   8.3108807e+00   1.9837049e+02
   9.8238225e+01   2.0059270e+02   6.9702650e+01   1.5022286e+01   2.8083679e+01
   7.0106383e+01   1.9630111e+02   6.9377565e+01   3.6091104e+00   1.9547053e+02
   1.0074944e+02   1.5255231e+02   7.4280505e+01   1.1650275e+01   1.9712510e+02
   7.9703744e+01   2.0026323e+02   6.9361539e+01   1.0003958e+01   1.9846236e+02
   7.9246908e+01   2.0118674e+02   6.9968180e+01   1.4207633e+01   2.0133734e+02
   8.2958197e+01   1.9756982e+02   7.3005641e+01   1.0418517e+01   2.0452834e+02
   1.0378280e+02   1.4568713e+02   6.9100661e+01   8.5192409e+00   2.0338814e+02
   1.0454130e+02   1.5384823e+02   6.6886339e+01   9.1647522e+00   2.0772057e+02
   1.0087358e+02   1.4602481e+02   7.1061802e+01   9.6724684e+00   1.9835805e+02
   8.3738789e+01   1.9966021e+02   6.8021546e+01   1.4303031e+01   1.9914419e+02
   8.1478849e+01   1.9828656e+02   7.0546379e+01   1.4125409e+01   1.9141323e+02
   9.8485476e+01   1.9534470e+02   7.3046495e+01   1.4007836e+01   5.3749994e+01
   8.2103294e+01   2.0222219e+02   7.4346667e+01   1.3170806e+01   1.9405594e+02
   9.8229738e+01   1.4819739e+02   7.4039148e+01   8.7172966e+00   2.0495121e+02
   8.2502671e+01   2.0333767e+02   7.1214577e+01   8.6710243e+00   1.9221411e+02
   9.9770721e+01   1.5213218e+02   7.5329488e+01   2.9664129e+00   2.0496677e+02
   9.9575705e+01   2.0346094e+02   6.4549009e+01   9.6466745e+00   1.6518382e+01
   9.5722929e+01   1.5538663e+02   7.2517599e+01   1.6081716e+01   2.0700331e+02
   9.6624894e+01   1.4699711e+02   7.0052262e+01   7.5789524e+00   1.9418584e+02
   7.9495922e+01   2.0083936e+02   6.5132321e+01   8.5571493e+00   2.0034330e+02
   9.9359244e+01   1.5499214e+02   6.9796810e+01   8.1502067e+00   2.0163498e+02
   8.5006913e+01   1.9956332e+02   6.6648539e+01   9.8956171e+00   2.0130410e+02
   1.0224758e+02   1.4924751e+02   6.0208783e+01   6.4086983e+00   1.9978296e+02
   8.2332417e+01   2.0767102e+02   7.0287044e+01   3.4036037e+00   2.0264523e+02
   1.0492008e+02   2.0278411e+02   6.9886717e+01   6.6840256e+00   2.1247475e+01
   9.3297381e+01   1.9574468e+02   6.7818363e+01   9.5504232e+00   4.8069702e+01
   9.7108070e+01   1.5123011e+02   7.3188819e+01   1.2649522e+01   2.0119843e+02
   1.0464269e+02   2.0224825e+02   6.6309286e+01   5.9674640e+00   4.9367358e+01
   1.0530369e+02   2.0075783e+02   7.0415991e+01   7.5080260e+00   2.7440869e+01
   9.3285226e+01   1.4258626e+02   7.1511484e+01   6.9941612e+00   1.9784167e+02
   1.0205040e+02   2.0368715e+02   7.4316080e+01   1.4299086e+01   2.1085758e+01
   9.3355457e+01   1.9751315e+02   7.3044222e+01   1.0075116e+01   3.0469650e+01
   1.0857743e+02   2.0151922e+02   7.0678295e+01   7.1899491e+00   5.2277459e+01
   7.8235525e+01   1.9754381e+02   6.9654217e+01   9.4015591e-01   1.9740837e+02
   1.0216346e+02   1.9899307e+02   6.8357129e+01   7.3661131e+00   1.6115640e+01
   1.0203905e+02   1.9644719e+02   6.7702291e+01   1.0270792e+01   4.7732148e+01
   1.0164980e+02   2.0247289e+02   6.8869270e+01   1.4935459e+01   5.1138060e+01
   1.0110127e+02   1.4730285e+02   7.1462326e+01   5.6145353e+00   2.0019523e+02
   9.5735770e+01   1.9419849e+02   7.4109388e+01   1.2047705e+01   4.8321131e+01
   7.7414160e+01   1.9940220e+02   7.1750650e+01   9.3025777e+00   1.9600463e+02
   1.0005980e+02   2.0090062e+02   6.6659756e+01   6.8288131e+00   1.5625311e+01
   1.0363087e+02   1.5025927e+02   7.0804639e+01   1.2325069e+01   2.0409498e+02
   1.0103574e+02   2.0139112e+02   7.0421838e+01   9.6880855e+00   2.1820074e+01
   9.5369082e+01   1.5736902e+02   7.5833654e+01   1.2782660e+01   2.0332973e+02
   6.9910908e+01   1.9795509e+02   6.7732151e+01   1.2306939e+01   1.9584587e+02
   9.7790177e+01   1.4969715e+02   6.4177839e+01   1.4479582e+01   1.9698577e+02
   1.0106052e+02   1.4823136e+02   7.1893108e+01   8.0411769e+00   1.9214634e+02
   1.0223151e+02   2.0254543e+02   7.0648290e+01   9.9404817e+00   5.1444418e+01
   1.0306055e+02   1.5130612e+02   6.8305875e+01   8.7903167e+00   2.0242453e+02
   7.8709691e+01   2.0062486e+02   6.9445569e+01   6.4749327e+00   1.9923600e+02
   1.0142664e+02   2.0256290e+02   6.9877950e+01   1.5233977e+01   1.8010321e+01
   8.6528969e+01   2.0027647e+02   7.2682460e+01   1.0722541e+01   2.0274715e+02
   1.0100545e+02   2.0666337e+02   7.4277427e+01   7.7780625e+00   4.9177733e+01
   7.5668899e+01   1.9975956e+02   7.5377055e+01   8.8331767e+00   2.0489595e+02
   1.0352266e+02   1.5142758e+02   7.0261672e+01   9.3762410e+00   1.9616922e+02
   9.6977310e+01   2.0257098e+02   7.1273516e+01   1.3061433e+01   5.3026971e+01
   1.0295818e+02   1.9882763e+02   6.9377128e+01   1.4212430e+01   2.0861248e+01
   1.0063833e+02   1.9966230e+02   7.1464516e+01   1.0471809e+01   4.5923855e+01
   1.0191069e+02   1.9846185e+02   6.9907649e+01   1.3795136e+01   2.4040119e+01
   9.8202947e+01   1.5548393e+02   7.0339180e+01   1.2448520e+01   2.0363184e+02
   1.0078957e+02   1.4838498e+02   7.0045646e+01   1.1207888e+01   2.0187149e+02
   1.0377362e+02   1.4842547e+02   7.1697291e+01   1.7428005e+01   1.9862688e+02
   1.0069480e+02   2.0766492e+02   7.2987231e+01   1.2911713e+01   1.8241311e+01
   1.0041883e+02   2.0049482e+02   7.0664910e+01   1.2432643e+01   4.6005231e+01
   9.6762946e+01   1.5585872e+02   7.4239376e+01   1.0858676e+01   2.0372623e+02
   8.3909230e+01   2.0102260e+02   6.8837082e+01   1.1575093e+01   2.0093575e+02
   1.0309495e+02   1.5750280e+02   7.0053547e+01   7.3958659e+00   2.0438865e+02
   9.8163147e+01   1.9451695e+02   6.6769478e+01   1.3594787e+01   1.3842123e+01
   9.8472785e+01   2.0154358e+02   7.1823702e+01   1.5426309e+01   4.6580543e+01
   7.6975874e+01   1.9785814e+02   7.3866848e+01   1.0225097e+01   2.0122138e+02
   7.9946803e+01   2.0643071e+02   7.7355581e+01   1.1552724e+01   1.9737499e+02
   9.8939443e+01   2.0216533e+02   7.4843826e+01   1.4313912e+01   2.7282122e+01
   1.0155057e+02   1.4437869e+02   6.9874950e+01   8.4777228e+00   1.9574607e+02
   9.5819638e+01   2.0491809e+02   6.9064348e+01   1.0200785e+01   2.2656561e+01
   1.0097397e+02   1.9385114e+02   6.9670198e+01   8.8302519e+00   5.2427047e+01
   1.0226818e+02   1.5512067e+02   6.2808968e+01   1.5238624e+01   1.9761090e+02
   9.5169184e+01   1.9384873e+02   6.9469219e+01   1.4521747e+01   1.2728139e+01
   9.5438982e+01   1.5682143e+02   7.5868518e+01   8.4309700e+00   1.9806642e+02
   1.0218533e+02   2.0279556e+02   6.9848195e+01   5.7029290e+00   1.8293009e+01
   9.8779579e+01   1.4897554e+02   6.8555220e+01   1.3627258e+01   1.9777317e+02
   1.0032460e+02   1.5145288e+02   6.4690337e+01   1.0315607e+01   2.0145197e+02
   1.0194428e+02   1.9257124e+02   7.2473926e+01   1.0995458e+01   1.4433997e+01
   8.0786440e+01   2.0073609e+02   6.9164810e+01   9.3893447e+00   2.0051150e+02
   9.8040773e+01   2.0135233e+02   7.0918310e+01   8.0936577e+00   1.9368180e+01
   1.0469197e+02   1.9947756e+02   6.8784009e+01   7.6385061e+00   4.5287445e+01
   1.0105965e+02   2.0576829e+02   7.1522888e+01   1.1477210e+01   4.2642546e+01
   8.4470954e+01   2.0242363e+02   6.8115238e+01   8.1868474e+00   1.9651261e+02
